position,accuracy
p_407,0.5740740740740741
p_408,0.6296296296296297
p_409,0.32407407407407407
p_410,0.42592592592592593
p_411,0.48148148148148145
p_412,0.5
p_413,0.4074074074074074
p_414,0.5277777777777778
p_415,0.4074074074074074
p_416,0.4444444444444444
p_417,0.4537037037037037
p_418,0.4722222222222222
p_419,0.46296296296296297
p_420,0.3425925925925926
p_421,0.5185185185185185
p_422,0.49074074074074076
p_423,0.39814814814814814
p_424,0.5370370370370371
p_425,0.46296296296296297
p_426,0.46296296296296297
p_427,0.5092592592592593
p_428,0.4537037037037037
p_429,0.37037037037037035
p_430,0.4537037037037037
p_431,0.5
p_432,0.39814814814814814
p_433,0.4166666666666667
p_434,0.5462962962962963
p_435,0.37037037037037035
p_436,0.3425925925925926
p_437,0.3425925925925926
p_438,0.5185185185185185
p_439,0.39814814814814814
p_440,0.5370370370370371
p_441,0.5185185185185185
p_442,0.37962962962962965
p_443,0.4166666666666667
p_444,0.37037037037037035
p_445,0.4166666666666667
p_446,0.42592592592592593
p_447,0.5648148148148148
p_448,0.4074074074074074
p_449,0.4722222222222222
p_450,0.35185185185185186
p_451,0.4444444444444444
p_452,0.48148148148148145
p_453,0.5185185185185185
p_454,0.5092592592592593
p_455,0.5555555555555556
p_456,0.5
p_457,0.5648148148148148
p_458,0.5277777777777778
p_459,0.5462962962962963
p_460,0.4537037037037037
p_461,0.5
p_462,0.5462962962962963
p_463,0.5185185185185185
p_464,0.5370370370370371
p_465,0.37962962962962965
p_466,0.4537037037037037
p_467,0.5277777777777778
p_468,0.4351851851851852
p_469,0.5277777777777778
p_470,0.42592592592592593
p_471,0.4074074074074074
p_472,0.4722222222222222
p_473,0.46296296296296297
p_474,0.48148148148148145
p_475,0.5648148148148148
p_476,0.4351851851851852
p_477,0.5925925925925926
p_478,0.37037037037037035
p_479,0.5
p_480,0.4537037037037037
p_481,0.5092592592592593
p_482,0.42592592592592593
p_483,0.4444444444444444
p_484,0.46296296296296297
p_485,0.4166666666666667
p_486,0.4351851851851852
p_487,0.5
p_488,0.4444444444444444
p_489,0.3148148148148148
p_490,0.5740740740740741
p_491,0.37962962962962965
p_492,0.5277777777777778
p_493,0.5462962962962963
p_494,0.3888888888888889
p_495,0.39814814814814814
p_496,0.3611111111111111
p_497,0.4444444444444444
p_498,0.4351851851851852
p_499,0.4074074074074074
p_500,0.46296296296296297
p_501,0.42592592592592593
p_502,0.5277777777777778
p_503,0.5277777777777778
p_504,0.4444444444444444
p_505,0.48148148148148145
p_506,0.37037037037037035
p_507,0.42592592592592593
p_508,0.4722222222222222
p_509,0.3425925925925926
p_510,0.46296296296296297
p_511,0.4722222222222222
p_512,0.32407407407407407
p_513,0.39814814814814814
p_514,0.46296296296296297
p_515,0.3333333333333333
p_516,0.4351851851851852
p_517,0.5
p_518,0.46296296296296297
p_519,0.48148148148148145
p_520,0.4074074074074074
p_521,0.49074074074074076
p_522,0.5925925925925926
p_523,0.46296296296296297
p_524,0.5370370370370371
p_525,0.5462962962962963
p_526,0.5740740740740741
p_527,0.4074074074074074
p_528,0.42592592592592593
p_529,0.35185185185185186
p_530,0.4722222222222222
p_531,0.5648148148148148
p_532,0.49074074074074076
p_533,0.4074074074074074
p_534,0.4537037037037037
p_535,0.5277777777777778
p_536,0.5925925925925926
p_537,0.5555555555555556
p_538,0.49074074074074076
p_539,0.4722222222222222
p_540,0.4351851851851852
p_541,0.46296296296296297
p_542,0.5092592592592593
p_543,0.49074074074074076
p_544,0.39814814814814814
p_545,0.46296296296296297
p_546,0.5092592592592593
p_547,0.46296296296296297
p_548,0.3425925925925926
p_549,0.46296296296296297
p_550,0.5092592592592593
p_551,0.4351851851851852
p_552,0.42592592592592593
p_553,0.4537037037037037
p_554,0.5092592592592593
p_555,0.5925925925925926
p_556,0.5185185185185185
p_557,0.48148148148148145
p_558,0.4537037037037037
p_559,0.3333333333333333
p_560,0.37962962962962965
p_561,0.49074074074074076
p_562,0.5370370370370371
p_563,0.5092592592592593
p_564,0.46296296296296297
p_565,0.5648148148148148
p_566,0.3888888888888889
p_567,0.5277777777777778
p_568,0.3425925925925926
p_569,0.37962962962962965
p_570,0.37037037037037035
p_571,0.5277777777777778
p_572,0.4722222222222222
p_573,0.5092592592592593
p_574,0.5185185185185185
p_575,0.37037037037037035
p_576,0.46296296296296297
p_577,0.35185185185185186
p_578,0.48148148148148145
p_579,0.4537037037037037
p_580,0.6296296296296297
p_581,0.39814814814814814
p_582,0.6018518518518519
p_583,0.4444444444444444
p_584,0.42592592592592593
p_585,0.39814814814814814
p_586,0.3888888888888889
p_587,0.5462962962962963
p_588,0.48148148148148145
p_589,0.5
p_590,0.37962962962962965
p_591,0.5277777777777778
p_592,0.48148148148148145
p_593,0.4166666666666667
p_594,0.3425925925925926
p_595,0.5092592592592593
p_596,0.37037037037037035
p_597,0.39814814814814814
p_598,0.39814814814814814
p_599,0.5
p_600,0.4722222222222222
p_601,0.5
p_602,0.46296296296296297
p_603,0.46296296296296297
p_604,0.4537037037037037
p_605,0.39814814814814814
p_606,0.48148148148148145
p_607,0.5648148148148148
p_608,0.3333333333333333
p_609,0.46296296296296297
p_610,0.42592592592592593
p_611,0.32407407407407407
p_612,0.6018518518518519
p_613,0.5740740740740741
p_614,0.5277777777777778
p_615,0.3425925925925926
p_616,0.3888888888888889
p_617,0.35185185185185186
p_618,0.39814814814814814
p_619,0.37962962962962965
p_620,0.5
p_621,0.5277777777777778
p_622,0.5
p_623,0.37037037037037035
p_624,0.37962962962962965
p_625,0.3148148148148148
p_626,0.39814814814814814
p_627,0.3888888888888889
p_628,0.39814814814814814
p_629,0.39814814814814814
p_630,0.4537037037037037
p_631,0.5092592592592593
p_632,0.4444444444444444
p_633,0.5185185185185185
p_634,0.3888888888888889
p_635,0.3055555555555556
p_636,0.37962962962962965
p_637,0.4537037037037037
p_638,0.48148148148148145
p_639,0.4444444444444444
p_640,0.4537037037037037
p_641,0.35185185185185186
p_642,0.3611111111111111
p_643,0.3888888888888889
p_644,0.37962962962962965
p_645,0.4166666666666667
p_646,0.42592592592592593
p_647,0.4444444444444444
p_648,0.3888888888888889
p_649,0.49074074074074076
p_650,0.35185185185185186
p_651,0.46296296296296297
p_652,0.39814814814814814
p_653,0.4444444444444444
p_654,0.4444444444444444
p_655,0.48148148148148145
p_656,0.46296296296296297
p_657,0.35185185185185186
p_658,0.3333333333333333
p_659,0.4537037037037037
p_660,0.4166666666666667
p_661,0.4537037037037037
p_662,0.5462962962962963
p_663,0.3425925925925926
p_664,0.39814814814814814
p_665,0.37037037037037035
p_666,0.5092592592592593
p_667,0.46296296296296297
p_668,0.3425925925925926
p_669,0.42592592592592593
p_670,0.4537037037037037
p_671,0.4537037037037037
p_672,0.4537037037037037
p_673,0.4074074074074074
p_674,0.4351851851851852
p_675,0.39814814814814814
p_676,0.49074074074074076
p_677,0.4166666666666667
p_678,0.5462962962962963
p_679,0.4537037037037037
p_680,0.49074074074074076
p_681,0.3611111111111111
p_682,0.3888888888888889
p_683,0.46296296296296297
p_684,0.4722222222222222
p_685,0.3888888888888889
p_686,0.4444444444444444
p_687,0.5277777777777778
p_688,0.39814814814814814
p_689,0.46296296296296297
p_690,0.48148148148148145
p_691,0.3888888888888889
p_692,0.4537037037037037
p_693,0.6759259259259259
p_694,0.4166666666666667
p_695,0.4537037037037037
p_696,0.5092592592592593
p_697,0.5462962962962963
p_698,0.42592592592592593
p_699,0.5277777777777778
p_700,0.4444444444444444
p_701,0.5185185185185185
p_702,0.5740740740740741
p_703,0.4166666666666667
p_704,0.48148148148148145
p_705,0.37962962962962965
p_706,0.37962962962962965
p_707,0.46296296296296297
p_708,0.37962962962962965
p_709,0.3611111111111111
p_710,0.4074074074074074
p_711,0.3055555555555556
p_712,0.3148148148148148
p_713,0.42592592592592593
p_714,0.42592592592592593
p_715,0.4444444444444444
p_716,0.32407407407407407
p_717,0.3425925925925926
p_718,0.4351851851851852
p_719,0.46296296296296297
p_720,0.48148148148148145
p_721,0.37037037037037035
p_722,0.42592592592592593
p_723,0.3425925925925926
p_724,0.39814814814814814
p_725,0.37962962962962965
p_726,0.5092592592592593
p_727,0.3888888888888889
p_728,0.3888888888888889
p_729,0.3333333333333333
p_730,0.42592592592592593
p_731,0.5277777777777778
p_732,0.39814814814814814
p_733,0.4074074074074074
p_734,0.37962962962962965
p_735,0.3425925925925926
p_736,0.5092592592592593
p_737,0.3888888888888889
p_738,0.4351851851851852
p_739,0.4444444444444444
p_740,0.49074074074074076
p_741,0.4351851851851852
p_742,0.42592592592592593
p_743,0.4074074074074074
p_744,0.5092592592592593
p_745,0.37037037037037035
p_746,0.39814814814814814
p_747,0.4166666666666667
p_748,0.42592592592592593
p_749,0.37962962962962965
p_750,0.4444444444444444
p_751,0.32407407407407407
p_752,0.4074074074074074
p_753,0.4074074074074074
p_754,0.4444444444444444
p_755,0.35185185185185186
p_756,0.4537037037037037
p_757,0.4444444444444444
p_758,0.3148148148148148
p_759,0.46296296296296297
p_760,0.3333333333333333
p_761,0.5648148148148148
p_762,0.49074074074074076
p_763,0.5925925925925926
p_764,0.37037037037037035
p_765,0.4351851851851852
p_766,0.4074074074074074
p_767,0.5092592592592593
p_768,0.6203703703703703
p_769,0.5925925925925926
p_770,0.5462962962962963
p_771,0.3888888888888889
p_772,0.39814814814814814
p_773,0.48148148148148145
p_774,0.39814814814814814
p_775,0.5277777777777778
p_776,0.35185185185185186
p_777,0.5462962962962963
p_778,0.5370370370370371
p_779,0.4722222222222222
p_780,0.4351851851851852
p_781,0.3333333333333333
p_782,0.4444444444444444
p_783,0.35185185185185186
p_784,0.46296296296296297
p_785,0.4074074074074074
p_786,0.49074074074074076
p_787,0.4444444444444444
p_788,0.4444444444444444
p_789,0.3611111111111111
p_790,0.48148148148148145
p_791,0.42592592592592593
p_792,0.5
p_793,0.37962962962962965
p_794,0.49074074074074076
p_795,0.4074074074074074
p_796,0.39814814814814814
p_797,0.39814814814814814
p_798,0.46296296296296297
p_799,0.37962962962962965
p_800,0.46296296296296297
p_801,0.4351851851851852
p_802,0.3333333333333333
p_803,0.4074074074074074
p_804,0.37962962962962965
p_805,0.5092592592592593
p_806,0.5185185185185185
p_807,0.5277777777777778
p_808,0.48148148148148145
p_809,0.5277777777777778
p_810,0.37962962962962965
p_811,0.37037037037037035
p_812,0.5555555555555556
p_813,0.3888888888888889
p_814,0.3425925925925926
p_815,0.39814814814814814
p_816,0.5092592592592593
p_817,0.4722222222222222
p_818,0.6481481481481481
p_819,0.4351851851851852
p_820,0.3425925925925926
p_821,0.3425925925925926
p_822,0.48148148148148145
p_823,0.4722222222222222
p_824,0.32407407407407407
p_825,0.5
p_826,0.39814814814814814
p_827,0.49074074074074076
p_828,0.3611111111111111
p_829,0.5555555555555556
p_830,0.3611111111111111
p_831,0.5277777777777778
p_832,0.4722222222222222
p_833,0.4537037037037037
p_834,0.42592592592592593
p_835,0.5185185185185185
p_836,0.3333333333333333
p_837,0.4722222222222222
p_838,0.35185185185185186
p_839,0.3055555555555556
p_840,0.5740740740740741
p_841,0.5370370370370371
p_842,0.4537037037037037
p_843,0.3333333333333333
p_844,0.5277777777777778
p_845,0.39814814814814814
p_846,0.4351851851851852
p_847,0.4351851851851852
p_848,0.5555555555555556
p_849,0.3888888888888889
p_850,0.4722222222222222
p_851,0.39814814814814814
p_852,0.35185185185185186
p_853,0.3888888888888889
p_854,0.5
p_855,0.37962962962962965
p_856,0.37962962962962965
p_857,0.46296296296296297
p_858,0.46296296296296297
p_859,0.4166666666666667
p_860,0.3333333333333333
p_861,0.42592592592592593
p_862,0.46296296296296297
p_863,0.5277777777777778
p_864,0.42592592592592593
p_865,0.46296296296296297
p_866,0.42592592592592593
p_867,0.5
p_868,0.37962962962962965
p_869,0.4074074074074074
p_870,0.42592592592592593
p_871,0.4537037037037037
p_872,0.4074074074074074
p_873,0.39814814814814814
p_874,0.35185185185185186
p_875,0.5555555555555556
p_876,0.5925925925925926
p_877,0.37037037037037035
p_878,0.3888888888888889
p_879,0.3888888888888889
p_880,0.4537037037037037
p_881,0.5740740740740741
p_882,0.37962962962962965
p_883,0.5740740740740741
p_884,0.37962962962962965
p_885,0.3148148148148148
p_886,0.46296296296296297
p_887,0.3611111111111111
p_888,0.4444444444444444
p_889,0.5740740740740741
p_890,0.5092592592592593
p_891,0.5185185185185185
p_892,0.48148148148148145
p_893,0.5277777777777778
p_894,0.5370370370370371
p_895,0.49074074074074076
p_896,0.48148148148148145
p_897,0.4537037037037037
p_898,0.4166666666666667
p_899,0.46296296296296297
p_900,0.5277777777777778
p_901,0.3055555555555556
p_902,0.4074074074074074
p_903,0.39814814814814814
p_904,0.32407407407407407
p_905,0.35185185185185186
p_906,0.5092592592592593
p_907,0.2962962962962963
p_908,0.3611111111111111
p_909,0.4444444444444444
p_910,0.37037037037037035
p_911,0.4444444444444444
p_912,0.32407407407407407
p_913,0.3611111111111111
p_914,0.4444444444444444
p_915,0.4166666666666667
p_916,0.4351851851851852
p_917,0.48148148148148145
p_918,0.4166666666666667
p_919,0.5092592592592593
p_920,0.39814814814814814
p_921,0.5
p_922,0.4074074074074074
p_923,0.4166666666666667
p_924,0.39814814814814814
p_925,0.3333333333333333
p_926,0.42592592592592593
p_927,0.5092592592592593
p_928,0.35185185185185186
p_929,0.3333333333333333
p_930,0.4166666666666667
p_931,0.4722222222222222
p_932,0.5462962962962963
p_933,0.37962962962962965
p_934,0.4074074074074074
p_935,0.5277777777777778
p_936,0.42592592592592593
p_937,0.7129629629629629
p_938,0.5370370370370371
p_939,0.3611111111111111
p_940,0.5277777777777778
p_941,0.35185185185185186
p_942,0.48148148148148145
p_943,0.4351851851851852
p_944,0.5462962962962963
p_945,0.37962962962962965
p_946,0.5092592592592593
p_947,0.5648148148148148
p_948,0.42592592592592593
p_949,0.39814814814814814
p_950,0.49074074074074076
p_951,0.37037037037037035
p_952,0.4351851851851852
p_953,0.46296296296296297
p_954,0.4166666666666667
p_955,0.5370370370370371
p_956,0.5185185185185185
p_957,0.5462962962962963
p_958,0.4074074074074074
p_959,0.37037037037037035
p_960,0.4537037037037037
p_961,0.4351851851851852
p_962,0.3055555555555556
p_963,0.48148148148148145
p_964,0.46296296296296297
p_965,0.6018518518518519
p_966,0.3888888888888889
p_967,0.42592592592592593
p_968,0.3611111111111111
p_969,0.5
p_970,0.48148148148148145
p_971,0.46296296296296297
p_972,0.4166666666666667
p_973,0.3888888888888889
p_974,0.32407407407407407
p_975,0.4722222222222222
p_976,0.37037037037037035
p_977,0.49074074074074076
p_978,0.4537037037037037
p_979,0.4074074074074074
p_980,0.5277777777777778
p_981,0.46296296296296297
p_982,0.4166666666666667
p_983,0.37962962962962965
p_984,0.4444444444444444
p_985,0.46296296296296297
p_986,0.4351851851851852
p_987,0.39814814814814814
p_988,0.5648148148148148
p_989,0.4722222222222222
p_990,0.37962962962962965
p_991,0.42592592592592593
p_992,0.32407407407407407
p_993,0.4722222222222222
p_994,0.5
p_995,0.39814814814814814
p_996,0.49074074074074076
p_997,0.5185185185185185
p_998,0.3888888888888889
p_999,0.3611111111111111
p_1000,0.42592592592592593
p_1001,0.5092592592592593
p_1002,0.4074074074074074
p_1003,0.37962962962962965
p_1004,0.26851851851851855
p_1005,0.32407407407407407
p_1006,0.4537037037037037
p_1007,0.5555555555555556
p_1008,0.39814814814814814
p_1009,0.4722222222222222
p_1010,0.4351851851851852
p_1011,0.4351851851851852
p_1012,0.4166666666666667
p_1013,0.5555555555555556
p_1014,0.5
p_1015,0.46296296296296297
p_1016,0.4166666666666667
p_1017,0.4166666666666667
p_1018,0.5185185185185185
p_1019,0.4444444444444444
p_1020,0.3333333333333333
p_1021,0.5
p_1022,0.4166666666666667
p_1023,0.42592592592592593
p_1024,0.39814814814814814
p_1025,0.5648148148148148
p_1026,0.42592592592592593
p_1027,0.5185185185185185
p_1028,0.46296296296296297
p_1029,0.5277777777777778
p_1030,0.4074074074074074
p_1031,0.35185185185185186
p_1032,0.4351851851851852
p_1033,0.5555555555555556
p_1034,0.6481481481481481
p_1035,0.5277777777777778
p_1036,0.42592592592592593
p_1037,0.3888888888888889
p_1038,0.5092592592592593
p_1039,0.6666666666666666
p_1040,0.37962962962962965
p_1041,0.5
p_1042,0.5833333333333334
p_1043,0.3333333333333333
p_1044,0.4351851851851852
p_1045,0.37037037037037035
p_1046,0.4166666666666667
p_1047,0.37037037037037035
p_1048,0.42592592592592593
p_1049,0.4351851851851852
p_1050,0.4351851851851852
p_1051,0.4537037037037037
p_1052,0.46296296296296297
p_1053,0.4722222222222222
p_1054,0.46296296296296297
p_1055,0.4074074074074074
p_1056,0.3888888888888889
p_1057,0.5370370370370371
p_1058,0.5092592592592593
p_1059,0.3148148148148148
p_1060,0.4722222222222222
p_1061,0.5092592592592593
p_1062,0.4351851851851852
p_1063,0.5
p_1064,0.2962962962962963
p_1065,0.5740740740740741
p_1066,0.6018518518518519
p_1067,0.4351851851851852
p_1068,0.3888888888888889
p_1069,0.5740740740740741
p_1070,0.39814814814814814
p_1071,0.4074074074074074
p_1072,0.32407407407407407
p_1073,0.5
p_1074,0.4722222222222222
p_1075,0.42592592592592593
p_1076,0.3148148148148148
p_1077,0.5092592592592593
p_1078,0.3611111111111111
p_1079,0.4166666666666667
p_1080,0.46296296296296297
p_1081,0.3888888888888889
p_1082,0.39814814814814814
p_1083,0.5
p_1084,0.4074074074074074
