position,accuracy
p_263,0.06481481481481481
p_264,0.027777777777777776
p_265,0.027777777777777776
p_266,0.018518518518518517
p_267,0.037037037037037035
p_268,0.018518518518518517
p_269,0.009259259259259259
p_270,0.027777777777777776
p_271,0.0
p_272,0.027777777777777776
p_273,0.0
p_274,0.018518518518518517
p_275,0.037037037037037035
p_276,0.027777777777777776
p_277,0.018518518518518517
p_278,0.0
p_279,0.018518518518518517
p_280,0.046296296296296294
p_281,0.027777777777777776
p_282,0.018518518518518517
p_283,0.009259259259259259
p_284,0.027777777777777776
p_285,0.018518518518518517
p_286,0.018518518518518517
p_287,0.0
p_288,0.009259259259259259
p_289,0.009259259259259259
p_290,0.018518518518518517
p_291,0.009259259259259259
p_292,0.037037037037037035
p_293,0.018518518518518517
p_294,0.018518518518518517
p_295,0.037037037037037035
p_296,0.009259259259259259
p_297,0.009259259259259259
p_298,0.027777777777777776
p_299,0.0
p_300,0.0
p_301,0.009259259259259259
p_302,0.0
p_303,0.0
p_304,0.018518518518518517
p_305,0.046296296296296294
p_306,0.0
p_307,0.009259259259259259
p_308,0.027777777777777776
p_309,0.0
p_310,0.009259259259259259
p_311,0.009259259259259259
p_312,0.009259259259259259
p_313,0.0
p_314,0.018518518518518517
p_315,0.027777777777777776
p_316,0.0
p_317,0.018518518518518517
p_318,0.018518518518518517
p_319,0.018518518518518517
p_320,0.018518518518518517
p_321,0.027777777777777776
p_322,0.009259259259259259
p_323,0.009259259259259259
p_324,0.027777777777777776
p_325,0.018518518518518517
p_326,0.027777777777777776
p_327,0.018518518518518517
p_328,0.009259259259259259
p_329,0.009259259259259259
p_330,0.046296296296296294
p_331,0.018518518518518517
p_332,0.018518518518518517
p_333,0.018518518518518517
p_334,0.027777777777777776
p_335,0.027777777777777776
p_336,0.009259259259259259
p_337,0.009259259259259259
p_338,0.027777777777777776
p_339,0.009259259259259259
p_340,0.018518518518518517
p_341,0.009259259259259259
p_342,0.027777777777777776
p_343,0.009259259259259259
p_344,0.037037037037037035
p_345,0.018518518518518517
p_346,0.009259259259259259
p_347,0.0
p_348,0.009259259259259259
p_349,0.009259259259259259
p_350,0.009259259259259259
p_351,0.018518518518518517
p_352,0.018518518518518517
p_353,0.009259259259259259
p_354,0.0
p_355,0.027777777777777776
p_356,0.009259259259259259
p_357,0.009259259259259259
p_358,0.009259259259259259
p_359,0.027777777777777776
p_360,0.009259259259259259
p_361,0.009259259259259259
p_362,0.018518518518518517
p_363,0.07407407407407407
p_364,0.0
p_365,0.037037037037037035
p_366,0.018518518518518517
p_367,0.046296296296296294
p_368,0.027777777777777776
p_369,0.018518518518518517
p_370,0.037037037037037035
p_371,0.037037037037037035
p_372,0.027777777777777776
p_373,0.037037037037037035
p_374,0.009259259259259259
p_375,0.0
p_376,0.027777777777777776
p_377,0.046296296296296294
p_378,0.037037037037037035
p_379,0.009259259259259259
p_380,0.027777777777777776
p_381,0.009259259259259259
p_382,0.018518518518518517
p_383,0.0
p_384,0.037037037037037035
p_385,0.009259259259259259
p_386,0.027777777777777776
p_387,0.009259259259259259
p_388,0.027777777777777776
p_389,0.009259259259259259
p_390,0.009259259259259259
p_391,0.009259259259259259
p_392,0.046296296296296294
p_393,0.037037037037037035
p_394,0.018518518518518517
p_395,0.018518518518518517
p_396,0.0
p_397,0.009259259259259259
p_398,0.018518518518518517
p_399,0.037037037037037035
p_400,0.0
p_401,0.05555555555555555
p_402,0.0
p_403,0.018518518518518517
p_404,0.046296296296296294
p_405,0.027777777777777776
p_406,0.009259259259259259
p_407,0.037037037037037035
p_408,0.0
p_409,0.018518518518518517
p_410,0.0
p_411,0.009259259259259259
p_412,0.0
p_413,0.018518518518518517
p_414,0.009259259259259259
p_415,0.037037037037037035
p_416,0.009259259259259259
p_417,0.0
p_418,0.018518518518518517
p_419,0.046296296296296294
p_420,0.046296296296296294
p_421,0.046296296296296294
p_422,0.046296296296296294
p_423,0.037037037037037035
p_424,0.037037037037037035
p_425,0.018518518518518517
p_426,0.009259259259259259
p_427,0.027777777777777776
p_428,0.009259259259259259
p_429,0.009259259259259259
p_430,0.009259259259259259
p_431,0.009259259259259259
p_432,0.037037037037037035
p_433,0.018518518518518517
p_434,0.037037037037037035
p_435,0.027777777777777776
p_436,0.037037037037037035
p_437,0.037037037037037035
p_438,0.009259259259259259
p_439,0.0
p_440,0.009259259259259259
p_441,0.009259259259259259
p_442,0.009259259259259259
p_443,0.027777777777777776
p_444,0.018518518518518517
p_445,0.018518518518518517
p_446,0.018518518518518517
p_447,0.037037037037037035
p_448,0.027777777777777776
p_449,0.027777777777777776
p_450,0.018518518518518517
p_451,0.037037037037037035
p_452,0.027777777777777776
p_453,0.018518518518518517
p_454,0.027777777777777776
p_455,0.009259259259259259
p_456,0.0
p_457,0.0
p_458,0.009259259259259259
p_459,0.037037037037037035
p_460,0.0
p_461,0.027777777777777776
p_462,0.027777777777777776
p_463,0.009259259259259259
p_464,0.018518518518518517
p_465,0.027777777777777776
p_466,0.037037037037037035
p_467,0.05555555555555555
p_468,0.037037037037037035
p_469,0.0
p_470,0.037037037037037035
p_471,0.009259259259259259
p_472,0.009259259259259259
p_473,0.009259259259259259
p_474,0.018518518518518517
p_475,0.027777777777777776
p_476,0.009259259259259259
p_477,0.009259259259259259
p_478,0.018518518518518517
p_479,0.009259259259259259
p_480,0.0
p_481,0.037037037037037035
p_482,0.009259259259259259
p_483,0.018518518518518517
p_484,0.018518518518518517
p_485,0.0
p_486,0.018518518518518517
p_487,0.009259259259259259
p_488,0.018518518518518517
p_489,0.0
p_490,0.037037037037037035
p_491,0.009259259259259259
p_492,0.009259259259259259
p_493,0.018518518518518517
p_494,0.027777777777777776
p_495,0.018518518518518517
p_496,0.009259259259259259
p_497,0.009259259259259259
p_498,0.018518518518518517
p_499,0.018518518518518517
p_500,0.018518518518518517
p_501,0.0
p_502,0.009259259259259259
p_503,0.037037037037037035
p_504,0.0
p_505,0.009259259259259259
p_506,0.0
p_507,0.018518518518518517
p_508,0.037037037037037035
p_509,0.018518518518518517
p_510,0.018518518518518517
p_511,0.009259259259259259
p_512,0.0
p_513,0.009259259259259259
p_514,0.0
p_515,0.027777777777777776
p_516,0.018518518518518517
p_517,0.046296296296296294
p_518,0.0
p_519,0.0
p_520,0.018518518518518517
p_521,0.009259259259259259
p_522,0.0
p_523,0.018518518518518517
p_524,0.027777777777777776
p_525,0.009259259259259259
p_526,0.009259259259259259
p_527,0.046296296296296294
p_528,0.037037037037037035
p_529,0.009259259259259259
p_530,0.037037037037037035
p_531,0.037037037037037035
p_532,0.046296296296296294
p_533,0.009259259259259259
p_534,0.046296296296296294
p_535,0.009259259259259259
p_536,0.05555555555555555
p_537,0.009259259259259259
p_538,0.027777777777777776
p_539,0.009259259259259259
p_540,0.046296296296296294
p_541,0.009259259259259259
p_542,0.018518518518518517
p_543,0.037037037037037035
p_544,0.0
p_545,0.027777777777777776
p_546,0.046296296296296294
p_547,0.009259259259259259
p_548,0.018518518518518517
p_549,0.046296296296296294
p_550,0.0
p_551,0.027777777777777776
p_552,0.009259259259259259
p_553,0.037037037037037035
p_554,0.018518518518518517
p_555,0.009259259259259259
p_556,0.009259259259259259
p_557,0.018518518518518517
p_558,0.0
p_559,0.027777777777777776
p_560,0.009259259259259259
p_561,0.009259259259259259
p_562,0.009259259259259259
p_563,0.018518518518518517
p_564,0.037037037037037035
p_565,0.018518518518518517
p_566,0.009259259259259259
p_567,0.018518518518518517
p_568,0.0
p_569,0.037037037037037035
p_570,0.027777777777777776
p_571,0.037037037037037035
p_572,0.009259259259259259
p_573,0.009259259259259259
p_574,0.0
p_575,0.027777777777777776
p_576,0.0
p_577,0.018518518518518517
p_578,0.0
p_579,0.018518518518518517
p_580,0.046296296296296294
p_581,0.018518518518518517
p_582,0.037037037037037035
p_583,0.0
p_584,0.009259259259259259
p_585,0.018518518518518517
p_586,0.018518518518518517
p_587,0.018518518518518517
p_588,0.027777777777777776
p_589,0.037037037037037035
p_590,0.037037037037037035
p_591,0.037037037037037035
p_592,0.018518518518518517
p_593,0.0
p_594,0.009259259259259259
p_595,0.018518518518518517
p_596,0.027777777777777776
p_597,0.046296296296296294
p_598,0.009259259259259259
p_599,0.009259259259259259
p_600,0.018518518518518517
p_601,0.037037037037037035
p_602,0.009259259259259259
p_603,0.027777777777777776
p_604,0.027777777777777776
p_605,0.05555555555555555
p_606,0.05555555555555555
p_607,0.037037037037037035
p_608,0.0
p_609,0.018518518518518517
p_610,0.009259259259259259
p_611,0.018518518518518517
p_612,0.0
p_613,0.06481481481481481
p_614,0.009259259259259259
p_615,0.0
p_616,0.0
p_617,0.0
p_618,0.018518518518518517
p_619,0.018518518518518517
p_620,0.009259259259259259
p_621,0.0
p_622,0.027777777777777776
p_623,0.009259259259259259
p_624,0.018518518518518517
p_625,0.0
p_626,0.009259259259259259
p_627,0.037037037037037035
p_628,0.05555555555555555
p_629,0.037037037037037035
p_630,0.009259259259259259
p_631,0.0
p_632,0.009259259259259259
p_633,0.009259259259259259
p_634,0.018518518518518517
p_635,0.018518518518518517
p_636,0.009259259259259259
p_637,0.009259259259259259
p_638,0.009259259259259259
p_639,0.027777777777777776
p_640,0.009259259259259259
p_641,0.009259259259259259
p_642,0.018518518518518517
p_643,0.009259259259259259
p_644,0.018518518518518517
p_645,0.018518518518518517
p_646,0.0
p_647,0.018518518518518517
p_648,0.037037037037037035
p_649,0.027777777777777776
p_650,0.027777777777777776
p_651,0.009259259259259259
p_652,0.018518518518518517
p_653,0.018518518518518517
p_654,0.009259259259259259
p_655,0.009259259259259259
p_656,0.037037037037037035
p_657,0.027777777777777776
p_658,0.027777777777777776
p_659,0.0
p_660,0.009259259259259259
p_661,0.0
p_662,0.009259259259259259
p_663,0.009259259259259259
p_664,0.0
p_665,0.0
p_666,0.05555555555555555
p_667,0.037037037037037035
p_668,0.009259259259259259
p_669,0.018518518518518517
p_670,0.009259259259259259
p_671,0.009259259259259259
p_672,0.037037037037037035
p_673,0.046296296296296294
p_674,0.037037037037037035
p_675,0.027777777777777776
p_676,0.0
p_677,0.009259259259259259
p_678,0.009259259259259259
p_679,0.018518518518518517
p_680,0.0
p_681,0.0
p_682,0.018518518518518517
p_683,0.018518518518518517
p_684,0.018518518518518517
p_685,0.018518518518518517
p_686,0.018518518518518517
p_687,0.009259259259259259
p_688,0.0
p_689,0.027777777777777776
p_690,0.0
p_691,0.0
p_692,0.027777777777777776
p_693,0.009259259259259259
p_694,0.009259259259259259
p_695,0.018518518518518517
p_696,0.009259259259259259
p_697,0.018518518518518517
p_698,0.0
p_699,0.018518518518518517
p_700,0.027777777777777776
p_701,0.0
p_702,0.018518518518518517
p_703,0.009259259259259259
p_704,0.018518518518518517
p_705,0.009259259259259259
p_706,0.018518518518518517
p_707,0.018518518518518517
p_708,0.018518518518518517
p_709,0.009259259259259259
p_710,0.009259259259259259
p_711,0.0
p_712,0.0
p_713,0.0
p_714,0.018518518518518517
p_715,0.0
p_716,0.009259259259259259
p_717,0.027777777777777776
p_718,0.037037037037037035
p_719,0.0
p_720,0.009259259259259259
p_721,0.009259259259259259
p_722,0.009259259259259259
p_723,0.018518518518518517
p_724,0.009259259259259259
p_725,0.0
p_726,0.037037037037037035
p_727,0.027777777777777776
p_728,0.0
p_729,0.009259259259259259
p_730,0.0
p_731,0.009259259259259259
p_732,0.018518518518518517
p_733,0.009259259259259259
p_734,0.027777777777777776
p_735,0.018518518518518517
p_736,0.0
p_737,0.0
p_738,0.009259259259259259
p_739,0.009259259259259259
p_740,0.0
p_741,0.046296296296296294
p_742,0.027777777777777776
p_743,0.018518518518518517
p_744,0.0
p_745,0.009259259259259259
p_746,0.027777777777777776
p_747,0.009259259259259259
p_748,0.037037037037037035
p_749,0.018518518518518517
p_750,0.009259259259259259
p_751,0.027777777777777776
p_752,0.009259259259259259
p_753,0.009259259259259259
p_754,0.018518518518518517
p_755,0.027777777777777776
p_756,0.018518518518518517
p_757,0.0
p_758,0.0
p_759,0.009259259259259259
p_760,0.05555555555555555
p_761,0.037037037037037035
p_762,0.018518518518518517
p_763,0.037037037037037035
p_764,0.018518518518518517
p_765,0.046296296296296294
p_766,0.046296296296296294
p_767,0.037037037037037035
p_768,0.046296296296296294
p_769,0.027777777777777776
p_770,0.018518518518518517
p_771,0.0
p_772,0.009259259259259259
p_773,0.018518518518518517
p_774,0.018518518518518517
p_775,0.009259259259259259
p_776,0.009259259259259259
p_777,0.018518518518518517
p_778,0.018518518518518517
p_779,0.0
p_780,0.018518518518518517
p_781,0.009259259259259259
p_782,0.027777777777777776
p_783,0.0
p_784,0.027777777777777776
p_785,0.018518518518518517
p_786,0.009259259259259259
p_787,0.018518518518518517
p_788,0.0
p_789,0.027777777777777776
p_790,0.046296296296296294
p_791,0.037037037037037035
p_792,0.037037037037037035
p_793,0.027777777777777776
p_794,0.027777777777777776
p_795,0.027777777777777776
p_796,0.009259259259259259
p_797,0.0
p_798,0.046296296296296294
p_799,0.0
p_800,0.0
p_801,0.027777777777777776
p_802,0.009259259259259259
p_803,0.009259259259259259
p_804,0.027777777777777776
p_805,0.046296296296296294
p_806,0.018518518518518517
p_807,0.027777777777777776
p_808,0.018518518518518517
p_809,0.009259259259259259
p_810,0.018518518518518517
p_811,0.0
p_812,0.009259259259259259
p_813,0.009259259259259259
p_814,0.0
p_815,0.037037037037037035
p_816,0.009259259259259259
p_817,0.027777777777777776
p_818,0.018518518518518517
p_819,0.018518518518518517
p_820,0.009259259259259259
p_821,0.018518518518518517
p_822,0.037037037037037035
p_823,0.027777777777777776
p_824,0.046296296296296294
p_825,0.009259259259259259
p_826,0.037037037037037035
p_827,0.018518518518518517
p_828,0.037037037037037035
p_829,0.046296296296296294
p_830,0.009259259259259259
p_831,0.018518518518518517
p_832,0.027777777777777776
p_833,0.0
p_834,0.009259259259259259
p_835,0.027777777777777776
p_836,0.037037037037037035
p_837,0.037037037037037035
p_838,0.009259259259259259
p_839,0.027777777777777776
p_840,0.018518518518518517
p_841,0.037037037037037035
p_842,0.0
p_843,0.009259259259259259
p_844,0.027777777777777776
p_845,0.037037037037037035
p_846,0.0
p_847,0.009259259259259259
p_848,0.027777777777777776
p_849,0.027777777777777776
p_850,0.018518518518518517
p_851,0.0
p_852,0.0
p_853,0.009259259259259259
p_854,0.009259259259259259
p_855,0.009259259259259259
p_856,0.018518518518518517
p_857,0.0
p_858,0.009259259259259259
p_859,0.027777777777777776
p_860,0.009259259259259259
p_861,0.018518518518518517
p_862,0.0
p_863,0.009259259259259259
p_864,0.037037037037037035
p_865,0.037037037037037035
p_866,0.009259259259259259
p_867,0.009259259259259259
p_868,0.018518518518518517
p_869,0.009259259259259259
p_870,0.009259259259259259
p_871,0.018518518518518517
p_872,0.009259259259259259
p_873,0.018518518518518517
p_874,0.027777777777777776
p_875,0.027777777777777776
p_876,0.027777777777777776
p_877,0.009259259259259259
p_878,0.027777777777777776
p_879,0.009259259259259259
p_880,0.009259259259259259
p_881,0.018518518518518517
p_882,0.018518518518518517
p_883,0.037037037037037035
p_884,0.009259259259259259
p_885,0.009259259259259259
p_886,0.027777777777777776
p_887,0.018518518518518517
p_888,0.027777777777777776
p_889,0.027777777777777776
p_890,0.0
p_891,0.009259259259259259
p_892,0.009259259259259259
p_893,0.0
p_894,0.037037037037037035
p_895,0.009259259259259259
p_896,0.027777777777777776
p_897,0.027777777777777776
p_898,0.018518518518518517
p_899,0.018518518518518517
p_900,0.009259259259259259
p_901,0.027777777777777776
p_902,0.009259259259259259
p_903,0.009259259259259259
p_904,0.018518518518518517
p_905,0.027777777777777776
p_906,0.018518518518518517
p_907,0.009259259259259259
p_908,0.009259259259259259
p_909,0.018518518518518517
p_910,0.018518518518518517
p_911,0.018518518518518517
p_912,0.018518518518518517
p_913,0.0
p_914,0.037037037037037035
p_915,0.018518518518518517
p_916,0.009259259259259259
p_917,0.046296296296296294
p_918,0.027777777777777776
p_919,0.018518518518518517
p_920,0.009259259259259259
p_921,0.0
p_922,0.009259259259259259
p_923,0.027777777777777776
p_924,0.009259259259259259
p_925,0.009259259259259259
p_926,0.0
p_927,0.027777777777777776
p_928,0.027777777777777776
p_929,0.0
p_930,0.009259259259259259
p_931,0.037037037037037035
p_932,0.037037037037037035
p_933,0.027777777777777776
p_934,0.018518518518518517
p_935,0.027777777777777776
p_936,0.027777777777777776
p_937,0.018518518518518517
p_938,0.018518518518518517
p_939,0.05555555555555555
p_940,0.027777777777777776
p_941,0.009259259259259259
p_942,0.027777777777777776
p_943,0.018518518518518517
p_944,0.0
p_945,0.018518518518518517
p_946,0.018518518518518517
p_947,0.0
p_948,0.0
p_949,0.046296296296296294
p_950,0.009259259259259259
p_951,0.018518518518518517
p_952,0.037037037037037035
p_953,0.018518518518518517
p_954,0.009259259259259259
p_955,0.018518518518518517
p_956,0.0
p_957,0.009259259259259259
p_958,0.009259259259259259
p_959,0.009259259259259259
p_960,0.009259259259259259
p_961,0.018518518518518517
p_962,0.018518518518518517
p_963,0.018518518518518517
p_964,0.009259259259259259
p_965,0.046296296296296294
p_966,0.0
p_967,0.037037037037037035
p_968,0.046296296296296294
p_969,0.009259259259259259
p_970,0.027777777777777776
p_971,0.018518518518518517
p_972,0.018518518518518517
p_973,0.009259259259259259
p_974,0.037037037037037035
p_975,0.0
p_976,0.018518518518518517
p_977,0.018518518518518517
p_978,0.018518518518518517
p_979,0.027777777777777776
p_980,0.046296296296296294
p_981,0.046296296296296294
p_982,0.009259259259259259
p_983,0.018518518518518517
p_984,0.018518518518518517
p_985,0.027777777777777776
p_986,0.009259259259259259
p_987,0.027777777777777776
p_988,0.037037037037037035
p_989,0.009259259259259259
p_990,0.009259259259259259
p_991,0.0
p_992,0.046296296296296294
p_993,0.009259259259259259
p_994,0.0
p_995,0.009259259259259259
p_996,0.018518518518518517
p_997,0.0
p_998,0.009259259259259259
p_999,0.009259259259259259
p_1000,0.046296296296296294
p_1001,0.037037037037037035
p_1002,0.0
p_1003,0.018518518518518517
p_1004,0.0
p_1005,0.027777777777777776
p_1006,0.027777777777777776
p_1007,0.037037037037037035
p_1008,0.018518518518518517
p_1009,0.06481481481481481
p_1010,0.027777777777777776
p_1011,0.0
p_1012,0.009259259259259259
p_1013,0.009259259259259259
p_1014,0.037037037037037035
p_1015,0.027777777777777776
p_1016,0.009259259259259259
p_1017,0.037037037037037035
p_1018,0.0
p_1019,0.0
p_1020,0.037037037037037035
p_1021,0.009259259259259259
p_1022,0.037037037037037035
p_1023,0.009259259259259259
p_1024,0.009259259259259259
p_1025,0.037037037037037035
p_1026,0.018518518518518517
p_1027,0.018518518518518517
p_1028,0.009259259259259259
p_1029,0.0
p_1030,0.0
p_1031,0.009259259259259259
p_1032,0.009259259259259259
p_1033,0.009259259259259259
p_1034,0.0
p_1035,0.009259259259259259
p_1036,0.046296296296296294
p_1037,0.009259259259259259
p_1038,0.0
p_1039,0.027777777777777776
p_1040,0.018518518518518517
p_1041,0.027777777777777776
p_1042,0.027777777777777776
p_1043,0.018518518518518517
p_1044,0.018518518518518517
p_1045,0.0
p_1046,0.009259259259259259
p_1047,0.018518518518518517
p_1048,0.018518518518518517
p_1049,0.027777777777777776
p_1050,0.05555555555555555
p_1051,0.009259259259259259
p_1052,0.009259259259259259
p_1053,0.009259259259259259
p_1054,0.018518518518518517
p_1055,0.009259259259259259
p_1056,0.027777777777777776
p_1057,0.009259259259259259
p_1058,0.05555555555555555
p_1059,0.0
p_1060,0.0
p_1061,0.009259259259259259
p_1062,0.009259259259259259
p_1063,0.018518518518518517
p_1064,0.009259259259259259
p_1065,0.0
p_1066,0.027777777777777776
p_1067,0.009259259259259259
p_1068,0.027777777777777776
p_1069,0.009259259259259259
p_1070,0.037037037037037035
p_1071,0.018518518518518517
p_1072,0.009259259259259259
p_1073,0.018518518518518517
p_1074,0.018518518518518517
p_1075,0.009259259259259259
p_1076,0.018518518518518517
p_1077,0.037037037037037035
p_1078,0.009259259259259259
p_1079,0.009259259259259259
p_1080,0.009259259259259259
p_1081,0.027777777777777776
p_1082,0.0
p_1083,0.009259259259259259
p_1084,0.018518518518518517
p_1085,0.018518518518518517
p_1086,0.009259259259259259
p_1087,0.027777777777777776
p_1088,0.027777777777777776
p_1089,0.037037037037037035
p_1090,0.0
p_1091,0.009259259259259259
p_1092,0.0
p_1093,0.009259259259259259
p_1094,0.018518518518518517
p_1095,0.027777777777777776
p_1096,0.046296296296296294
p_1097,0.046296296296296294
p_1098,0.018518518518518517
p_1099,0.0
p_1100,0.0
p_1101,0.027777777777777776
p_1102,0.018518518518518517
p_1103,0.018518518518518517
p_1104,0.009259259259259259
p_1105,0.0
p_1106,0.027777777777777776
p_1107,0.0
p_1108,0.0
p_1109,0.018518518518518517
p_1110,0.0
p_1111,0.018518518518518517
p_1112,0.0
p_1113,0.009259259259259259
p_1114,0.0
p_1115,0.027777777777777776
p_1116,0.018518518518518517
p_1117,0.027777777777777776
p_1118,0.0
p_1119,0.037037037037037035
p_1120,0.027777777777777776
p_1121,0.009259259259259259
p_1122,0.009259259259259259
p_1123,0.05555555555555555
p_1124,0.018518518518518517
p_1125,0.037037037037037035
p_1126,0.027777777777777776
p_1127,0.0
p_1128,0.018518518518518517
p_1129,0.018518518518518517
p_1130,0.027777777777777776
p_1131,0.018518518518518517
p_1132,0.018518518518518517
p_1133,0.018518518518518517
