position,accuracy
p_171,0.39814814814814814
p_172,0.5648148148148148
p_173,0.3611111111111111
p_174,0.4444444444444444
p_175,0.4074074074074074
p_176,0.3425925925925926
p_177,0.4074074074074074
p_178,0.4444444444444444
p_179,0.35185185185185186
p_180,0.37962962962962965
p_181,0.5185185185185185
p_182,0.35185185185185186
p_183,0.5925925925925926
p_184,0.4537037037037037
p_185,0.3611111111111111
p_186,0.4537037037037037
p_187,0.42592592592592593
p_188,0.35185185185185186
p_189,0.4166666666666667
p_190,0.48148148148148145
p_191,0.5833333333333334
p_192,0.46296296296296297
p_193,0.4722222222222222
p_194,0.42592592592592593
p_195,0.4722222222222222
p_196,0.46296296296296297
p_197,0.5277777777777778
p_198,0.5648148148148148
p_199,0.6388888888888888
p_200,0.48148148148148145
p_201,0.5277777777777778
p_202,0.6018518518518519
p_203,0.4722222222222222
p_204,0.5277777777777778
p_205,0.42592592592592593
p_206,0.4722222222222222
p_207,0.5277777777777778
p_208,0.4722222222222222
p_209,0.37962962962962965
p_210,0.5370370370370371
p_211,0.5277777777777778
p_212,0.4722222222222222
p_213,0.5
p_214,0.5555555555555556
p_215,0.4074074074074074
p_216,0.3611111111111111
p_217,0.4166666666666667
p_218,0.39814814814814814
p_219,0.5648148148148148
p_220,0.4444444444444444
p_221,0.4722222222222222
p_222,0.4351851851851852
p_223,0.48148148148148145
p_224,0.42592592592592593
p_225,0.4444444444444444
p_226,0.46296296296296297
p_227,0.4351851851851852
p_228,0.49074074074074076
p_229,0.4537037037037037
p_230,0.5185185185185185
p_231,0.4444444444444444
p_232,0.5740740740740741
p_233,0.4537037037037037
p_234,0.5
p_235,0.42592592592592593
p_236,0.4537037037037037
p_237,0.4351851851851852
p_238,0.6203703703703703
p_239,0.4537037037037037
p_240,0.4722222222222222
p_241,0.4166666666666667
p_242,0.4351851851851852
p_243,0.4537037037037037
p_244,0.5462962962962963
p_245,0.4537037037037037
p_246,0.46296296296296297
p_247,0.49074074074074076
p_248,0.4351851851851852
p_249,0.48148148148148145
p_250,0.39814814814814814
p_251,0.28703703703703703
p_252,0.4722222222222222
p_253,0.4166666666666667
p_254,0.4074074074074074
p_255,0.4537037037037037
p_256,0.46296296296296297
p_257,0.49074074074074076
p_258,0.3888888888888889
p_259,0.5555555555555556
p_260,0.4166666666666667
p_261,0.4166666666666667
p_262,0.4537037037037037
p_263,0.5277777777777778
p_264,0.5
p_265,0.5
p_266,0.6018518518518519
p_267,0.4722222222222222
p_268,0.42592592592592593
p_269,0.4537037037037037
p_270,0.4444444444444444
p_271,0.3888888888888889
p_272,0.39814814814814814
p_273,0.49074074074074076
p_274,0.5092592592592593
p_275,0.49074074074074076
p_276,0.48148148148148145
p_277,0.6111111111111112
p_278,0.3888888888888889
p_279,0.4074074074074074
p_280,0.39814814814814814
p_281,0.4166666666666667
p_282,0.5092592592592593
p_283,0.6296296296296297
p_284,0.6574074074074074
p_285,0.5555555555555556
p_286,0.5833333333333334
p_287,0.37037037037037035
p_288,0.5092592592592593
p_289,0.4351851851851852
p_290,0.6296296296296297
p_291,0.4537037037037037
p_292,0.5648148148148148
p_293,0.5833333333333334
p_294,0.5462962962962963
p_295,0.46296296296296297
p_296,0.4444444444444444
p_297,0.4537037037037037
p_298,0.5925925925925926
p_299,0.48148148148148145
p_300,0.5370370370370371
p_301,0.4074074074074074
p_302,0.4166666666666667
p_303,0.46296296296296297
p_304,0.5462962962962963
p_305,0.4166666666666667
p_306,0.49074074074074076
p_307,0.5277777777777778
p_308,0.5555555555555556
p_309,0.5185185185185185
p_310,0.46296296296296297
p_311,0.5462962962962963
p_312,0.4166666666666667
p_313,0.4537037037037037
p_314,0.5277777777777778
p_315,0.4537037037037037
p_316,0.4722222222222222
p_317,0.39814814814814814
p_318,0.48148148148148145
p_319,0.5
p_320,0.5185185185185185
p_321,0.5
p_322,0.5925925925925926
p_323,0.48148148148148145
p_324,0.5092592592592593
p_325,0.4722222222222222
p_326,0.37962962962962965
p_327,0.5648148148148148
p_328,0.49074074074074076
p_329,0.39814814814814814
p_330,0.4074074074074074
p_331,0.4537037037037037
p_332,0.3611111111111111
p_333,0.5092592592592593
p_334,0.4351851851851852
p_335,0.49074074074074076
p_336,0.5185185185185185
p_337,0.4722222222222222
p_338,0.42592592592592593
p_339,0.4351851851851852
p_340,0.4351851851851852
p_341,0.4722222222222222
p_342,0.4537037037037037
p_343,0.4444444444444444
p_344,0.46296296296296297
p_345,0.42592592592592593
p_346,0.6203703703703703
p_347,0.35185185185185186
p_348,0.5555555555555556
p_349,0.48148148148148145
p_350,0.37037037037037035
p_351,0.4351851851851852
p_352,0.4444444444444444
p_353,0.4074074074074074
p_354,0.4351851851851852
p_355,0.4444444444444444
p_356,0.5740740740740741
p_357,0.5555555555555556
p_358,0.5092592592592593
p_359,0.39814814814814814
p_360,0.4351851851851852
p_361,0.2962962962962963
p_362,0.4074074074074074
p_363,0.5
p_364,0.5370370370370371
p_365,0.5370370370370371
p_366,0.49074074074074076
p_367,0.4537037037037037
p_368,0.5833333333333334
p_369,0.37962962962962965
p_370,0.46296296296296297
p_371,0.5277777777777778
p_372,0.4444444444444444
p_373,0.46296296296296297
p_374,0.35185185185185186
p_375,0.5
p_376,0.49074074074074076
p_377,0.5833333333333334
p_378,0.49074074074074076
p_379,0.4166666666666667
p_380,0.5185185185185185
p_381,0.4537037037037037
p_382,0.5092592592592593
p_383,0.6018518518518519
p_384,0.6296296296296297
p_385,0.6018518518518519
p_386,0.48148148148148145
p_387,0.5833333333333334
p_388,0.5092592592592593
p_389,0.6296296296296297
p_390,0.5555555555555556
p_391,0.5092592592592593
p_392,0.5648148148148148
p_393,0.5555555555555556
p_394,0.5092592592592593
p_395,0.6203703703703703
p_396,0.6574074074074074
p_397,0.5462962962962963
p_398,0.4074074074074074
p_399,0.42592592592592593
p_400,0.5185185185185185
p_401,0.4351851851851852
p_402,0.48148148148148145
p_403,0.37962962962962965
p_404,0.5
p_405,0.48148148148148145
p_406,0.5740740740740741
p_407,0.5833333333333334
p_408,0.5925925925925926
p_409,0.35185185185185186
p_410,0.46296296296296297
p_411,0.46296296296296297
p_412,0.49074074074074076
p_413,0.4166666666666667
p_414,0.5
p_415,0.42592592592592593
p_416,0.49074074074074076
p_417,0.4537037037037037
p_418,0.4722222222222222
p_419,0.48148148148148145
p_420,0.32407407407407407
p_421,0.5277777777777778
p_422,0.5277777777777778
p_423,0.4351851851851852
p_424,0.5092592592592593
p_425,0.5
p_426,0.4722222222222222
p_427,0.5370370370370371
p_428,0.46296296296296297
p_429,0.42592592592592593
p_430,0.4537037037037037
p_431,0.5
p_432,0.4351851851851852
p_433,0.4537037037037037
p_434,0.5648148148148148
p_435,0.37037037037037035
p_436,0.3611111111111111
p_437,0.37962962962962965
p_438,0.5277777777777778
p_439,0.3888888888888889
p_440,0.5370370370370371
p_441,0.5555555555555556
p_442,0.37962962962962965
p_443,0.4444444444444444
p_444,0.3888888888888889
p_445,0.4537037037037037
p_446,0.4537037037037037
p_447,0.5648148148148148
p_448,0.4351851851851852
p_449,0.48148148148148145
p_450,0.3888888888888889
p_451,0.4722222222222222
p_452,0.46296296296296297
p_453,0.5092592592592593
p_454,0.5462962962962963
p_455,0.5555555555555556
p_456,0.49074074074074076
p_457,0.5370370370370371
p_458,0.5277777777777778
p_459,0.6111111111111112
p_460,0.48148148148148145
p_461,0.48148148148148145
p_462,0.5092592592592593
p_463,0.5370370370370371
p_464,0.5370370370370371
p_465,0.37962962962962965
p_466,0.4722222222222222
p_467,0.5555555555555556
p_468,0.46296296296296297
p_469,0.5277777777777778
p_470,0.4166666666666667
p_471,0.4074074074074074
p_472,0.4722222222222222
p_473,0.48148148148148145
p_474,0.5462962962962963
p_475,0.5740740740740741
p_476,0.4166666666666667
p_477,0.5833333333333334
p_478,0.39814814814814814
p_479,0.5
p_480,0.49074074074074076
p_481,0.5
p_482,0.39814814814814814
p_483,0.46296296296296297
p_484,0.48148148148148145
p_485,0.42592592592592593
p_486,0.4537037037037037
p_487,0.5092592592592593
p_488,0.4537037037037037
p_489,0.3611111111111111
p_490,0.5740740740740741
p_491,0.42592592592592593
p_492,0.5370370370370371
p_493,0.5555555555555556
p_494,0.39814814814814814
p_495,0.4166666666666667
p_496,0.35185185185185186
p_497,0.4444444444444444
p_498,0.49074074074074076
p_499,0.39814814814814814
p_500,0.42592592592592593
p_501,0.4444444444444444
p_502,0.5462962962962963
p_503,0.5277777777777778
p_504,0.42592592592592593
p_505,0.48148148148148145
p_506,0.3888888888888889
p_507,0.4537037037037037
p_508,0.4166666666666667
p_509,0.3888888888888889
p_510,0.46296296296296297
p_511,0.5092592592592593
p_512,0.25925925925925924
p_513,0.42592592592592593
p_514,0.49074074074074076
p_515,0.32407407407407407
p_516,0.3888888888888889
p_517,0.49074074074074076
p_518,0.4722222222222222
p_519,0.46296296296296297
p_520,0.4166666666666667
p_521,0.48148148148148145
p_522,0.5833333333333334
p_523,0.4722222222222222
p_524,0.5370370370370371
p_525,0.5370370370370371
p_526,0.5648148148148148
p_527,0.4351851851851852
p_528,0.4074074074074074
p_529,0.4074074074074074
p_530,0.4722222222222222
p_531,0.5185185185185185
p_532,0.49074074074074076
p_533,0.4166666666666667
p_534,0.4351851851851852
p_535,0.5185185185185185
p_536,0.5555555555555556
p_537,0.5740740740740741
p_538,0.49074074074074076
p_539,0.46296296296296297
p_540,0.4351851851851852
p_541,0.3611111111111111
p_542,0.5277777777777778
p_543,0.5092592592592593
p_544,0.3888888888888889
p_545,0.49074074074074076
p_546,0.5185185185185185
p_547,0.49074074074074076
p_548,0.3425925925925926
p_549,0.5
p_550,0.5462962962962963
p_551,0.4537037037037037
p_552,0.4166666666666667
p_553,0.4722222222222222
p_554,0.48148148148148145
p_555,0.5925925925925926
p_556,0.5092592592592593
p_557,0.48148148148148145
p_558,0.4166666666666667
p_559,0.37962962962962965
p_560,0.3888888888888889
p_561,0.5092592592592593
p_562,0.5555555555555556
p_563,0.5092592592592593
p_564,0.4722222222222222
p_565,0.5648148148148148
p_566,0.39814814814814814
p_567,0.5
p_568,0.3148148148148148
p_569,0.37037037037037035
p_570,0.37962962962962965
p_571,0.5648148148148148
p_572,0.4722222222222222
p_573,0.5092592592592593
p_574,0.42592592592592593
p_575,0.37962962962962965
p_576,0.5185185185185185
p_577,0.39814814814814814
p_578,0.48148148148148145
p_579,0.42592592592592593
p_580,0.6296296296296297
p_581,0.4537037037037037
p_582,0.6388888888888888
p_583,0.4444444444444444
p_584,0.4074074074074074
p_585,0.42592592592592593
p_586,0.39814814814814814
p_587,0.5370370370370371
p_588,0.4537037037037037
p_589,0.5833333333333334
p_590,0.4074074074074074
p_591,0.5
p_592,0.4722222222222222
p_593,0.39814814814814814
p_594,0.35185185185185186
p_595,0.5277777777777778
p_596,0.46296296296296297
p_597,0.37037037037037035
p_598,0.4074074074074074
p_599,0.4537037037037037
p_600,0.46296296296296297
p_601,0.49074074074074076
p_602,0.4537037037037037
p_603,0.46296296296296297
p_604,0.4444444444444444
p_605,0.3611111111111111
p_606,0.48148148148148145
p_607,0.5462962962962963
p_608,0.35185185185185186
p_609,0.46296296296296297
p_610,0.46296296296296297
p_611,0.42592592592592593
p_612,0.5925925925925926
p_613,0.5833333333333334
p_614,0.5277777777777778
p_615,0.37037037037037035
p_616,0.4166666666666667
p_617,0.3333333333333333
p_618,0.37037037037037035
p_619,0.39814814814814814
p_620,0.5185185185185185
p_621,0.5370370370370371
p_622,0.5
p_623,0.28703703703703703
p_624,0.3148148148148148
p_625,0.3333333333333333
p_626,0.4074074074074074
p_627,0.4166666666666667
p_628,0.39814814814814814
p_629,0.3611111111111111
p_630,0.4722222222222222
p_631,0.49074074074074076
p_632,0.4444444444444444
p_633,0.5370370370370371
p_634,0.4166666666666667
p_635,0.3425925925925926
p_636,0.37962962962962965
p_637,0.46296296296296297
p_638,0.5185185185185185
p_639,0.4537037037037037
p_640,0.46296296296296297
p_641,0.35185185185185186
p_642,0.35185185185185186
p_643,0.39814814814814814
p_644,0.37037037037037035
p_645,0.3888888888888889
p_646,0.4351851851851852
p_647,0.46296296296296297
p_648,0.35185185185185186
p_649,0.4722222222222222
p_650,0.37962962962962965
p_651,0.4444444444444444
p_652,0.42592592592592593
p_653,0.4166666666666667
p_654,0.4351851851851852
p_655,0.48148148148148145
p_656,0.46296296296296297
p_657,0.3425925925925926
p_658,0.37037037037037035
p_659,0.4351851851851852
p_660,0.46296296296296297
p_661,0.4444444444444444
p_662,0.5462962962962963
p_663,0.42592592592592593
p_664,0.42592592592592593
p_665,0.3425925925925926
p_666,0.5092592592592593
p_667,0.46296296296296297
p_668,0.3148148148148148
p_669,0.4351851851851852
p_670,0.4722222222222222
p_671,0.4351851851851852
p_672,0.46296296296296297
p_673,0.4351851851851852
p_674,0.48148148148148145
p_675,0.39814814814814814
p_676,0.4537037037037037
p_677,0.4166666666666667
p_678,0.5648148148148148
p_679,0.48148148148148145
p_680,0.4537037037037037
p_681,0.35185185185185186
p_682,0.37037037037037035
p_683,0.46296296296296297
p_684,0.4537037037037037
p_685,0.4537037037037037
p_686,0.4444444444444444
p_687,0.5185185185185185
p_688,0.37037037037037035
p_689,0.4722222222222222
p_690,0.5
p_691,0.37962962962962965
p_692,0.48148148148148145
p_693,0.6944444444444444
p_694,0.4444444444444444
p_695,0.4537037037037037
p_696,0.5092592592592593
p_697,0.5092592592592593
p_698,0.42592592592592593
p_699,0.5370370370370371
p_700,0.4444444444444444
p_701,0.5648148148148148
p_702,0.5555555555555556
p_703,0.39814814814814814
p_704,0.4722222222222222
p_705,0.3611111111111111
p_706,0.37962962962962965
p_707,0.48148148148148145
p_708,0.3888888888888889
p_709,0.3888888888888889
p_710,0.4074074074074074
p_711,0.3055555555555556
p_712,0.3333333333333333
p_713,0.4351851851851852
p_714,0.46296296296296297
p_715,0.4537037037037037
p_716,0.3055555555555556
p_717,0.35185185185185186
p_718,0.4722222222222222
p_719,0.48148148148148145
p_720,0.5
p_721,0.37037037037037035
p_722,0.4444444444444444
p_723,0.28703703703703703
p_724,0.3888888888888889
p_725,0.3333333333333333
p_726,0.5555555555555556
p_727,0.4074074074074074
p_728,0.3611111111111111
p_729,0.3425925925925926
p_730,0.42592592592592593
p_731,0.5277777777777778
p_732,0.4166666666666667
p_733,0.4351851851851852
p_734,0.3888888888888889
p_735,0.35185185185185186
p_736,0.5092592592592593
p_737,0.37037037037037035
p_738,0.4351851851851852
p_739,0.49074074074074076
p_740,0.5277777777777778
p_741,0.48148148148148145
p_742,0.4444444444444444
p_743,0.37037037037037035
p_744,0.48148148148148145
p_745,0.3888888888888889
p_746,0.4074074074074074
p_747,0.3611111111111111
p_748,0.4722222222222222
p_749,0.3888888888888889
p_750,0.4166666666666667
p_751,0.37037037037037035
p_752,0.37037037037037035
p_753,0.4074074074074074
p_754,0.4444444444444444
p_755,0.35185185185185186
p_756,0.4537037037037037
p_757,0.49074074074074076
p_758,0.2962962962962963
p_759,0.5
p_760,0.3611111111111111
p_761,0.5648148148148148
p_762,0.5
p_763,0.5833333333333334
p_764,0.39814814814814814
p_765,0.4537037037037037
p_766,0.42592592592592593
p_767,0.5555555555555556
p_768,0.6388888888888888
p_769,0.6111111111111112
p_770,0.5277777777777778
p_771,0.4166666666666667
p_772,0.4166666666666667
p_773,0.5
p_774,0.3888888888888889
p_775,0.5462962962962963
p_776,0.3425925925925926
p_777,0.5370370370370371
p_778,0.5
p_779,0.4722222222222222
p_780,0.5
p_781,0.4166666666666667
p_782,0.4444444444444444
p_783,0.39814814814814814
p_784,0.4537037037037037
p_785,0.4166666666666667
p_786,0.5277777777777778
p_787,0.4351851851851852
p_788,0.42592592592592593
p_789,0.3611111111111111
p_790,0.4722222222222222
p_791,0.4722222222222222
p_792,0.5740740740740741
p_793,0.3055555555555556
p_794,0.5
p_795,0.4166666666666667
p_796,0.3611111111111111
p_797,0.42592592592592593
p_798,0.46296296296296297
p_799,0.4074074074074074
p_800,0.4722222222222222
p_801,0.4351851851851852
p_802,0.3425925925925926
p_803,0.42592592592592593
p_804,0.39814814814814814
p_805,0.5277777777777778
p_806,0.5092592592592593
p_807,0.5648148148148148
p_808,0.49074074074074076
p_809,0.5277777777777778
p_810,0.3888888888888889
p_811,0.37037037037037035
p_812,0.5277777777777778
p_813,0.37037037037037035
p_814,0.3425925925925926
p_815,0.42592592592592593
p_816,0.5277777777777778
p_817,0.4537037037037037
p_818,0.6481481481481481
p_819,0.5462962962962963
p_820,0.3888888888888889
p_821,0.37037037037037035
p_822,0.4351851851851852
p_823,0.4722222222222222
p_824,0.32407407407407407
p_825,0.5
p_826,0.4074074074074074
p_827,0.48148148148148145
p_828,0.39814814814814814
p_829,0.5648148148148148
p_830,0.35185185185185186
p_831,0.5
p_832,0.49074074074074076
p_833,0.4166666666666667
p_834,0.42592592592592593
p_835,0.5370370370370371
p_836,0.3055555555555556
p_837,0.4722222222222222
p_838,0.3611111111111111
p_839,0.3148148148148148
p_840,0.5925925925925926
p_841,0.5277777777777778
p_842,0.3425925925925926
p_843,0.3888888888888889
p_844,0.5
p_845,0.39814814814814814
p_846,0.4537037037037037
p_847,0.4351851851851852
p_848,0.5
p_849,0.4074074074074074
p_850,0.48148148148148145
p_851,0.4074074074074074
p_852,0.3611111111111111
p_853,0.37962962962962965
p_854,0.5185185185185185
p_855,0.3888888888888889
p_856,0.4074074074074074
p_857,0.4166666666666667
p_858,0.4722222222222222
p_859,0.4074074074074074
p_860,0.37037037037037035
p_861,0.42592592592592593
p_862,0.4444444444444444
p_863,0.5185185185185185
p_864,0.42592592592592593
p_865,0.5
p_866,0.4444444444444444
p_867,0.48148148148148145
p_868,0.37962962962962965
p_869,0.4351851851851852
p_870,0.4166666666666667
p_871,0.4722222222222222
p_872,0.39814814814814814
p_873,0.39814814814814814
p_874,0.3888888888888889
p_875,0.6018518518518519
p_876,0.6111111111111112
p_877,0.37962962962962965
p_878,0.3888888888888889
p_879,0.4444444444444444
p_880,0.4444444444444444
p_881,0.5648148148148148
p_882,0.3611111111111111
p_883,0.5370370370370371
p_884,0.3888888888888889
p_885,0.3148148148148148
p_886,0.46296296296296297
p_887,0.37037037037037035
p_888,0.4166666666666667
p_889,0.6018518518518519
p_890,0.5462962962962963
p_891,0.5092592592592593
p_892,0.48148148148148145
p_893,0.5185185185185185
p_894,0.5740740740740741
p_895,0.49074074074074076
p_896,0.48148148148148145
p_897,0.4537037037037037
p_898,0.4166666666666667
p_899,0.49074074074074076
p_900,0.5462962962962963
p_901,0.37962962962962965
p_902,0.4537037037037037
p_903,0.4074074074074074
p_904,0.3333333333333333
p_905,0.3425925925925926
p_906,0.5
p_907,0.3425925925925926
p_908,0.3888888888888889
p_909,0.4166666666666667
p_910,0.37037037037037035
p_911,0.4537037037037037
p_912,0.35185185185185186
p_913,0.3611111111111111
p_914,0.3888888888888889
p_915,0.4351851851851852
p_916,0.42592592592592593
p_917,0.49074074074074076
p_918,0.46296296296296297
p_919,0.5092592592592593
p_920,0.3888888888888889
p_921,0.5185185185185185
p_922,0.4074074074074074
p_923,0.4166666666666667
p_924,0.4074074074074074
p_925,0.2962962962962963
p_926,0.4166666666666667
p_927,0.5370370370370371
p_928,0.3888888888888889
p_929,0.32407407407407407
p_930,0.4351851851851852
p_931,0.48148148148148145
p_932,0.5648148148148148
p_933,0.4074074074074074
p_934,0.4074074074074074
p_935,0.5277777777777778
p_936,0.4074074074074074
p_937,0.7222222222222222
p_938,0.5185185185185185
p_939,0.37962962962962965
p_940,0.5277777777777778
p_941,0.35185185185185186
p_942,0.48148148148148145
p_943,0.42592592592592593
p_944,0.5648148148148148
p_945,0.4351851851851852
p_946,0.5
p_947,0.5462962962962963
p_948,0.42592592592592593
p_949,0.4166666666666667
p_950,0.5185185185185185
p_951,0.3611111111111111
p_952,0.4537037037037037
p_953,0.48148148148148145
p_954,0.4537037037037037
p_955,0.5555555555555556
p_956,0.5277777777777778
p_957,0.5185185185185185
p_958,0.42592592592592593
p_959,0.37037037037037035
p_960,0.46296296296296297
p_961,0.4351851851851852
p_962,0.28703703703703703
p_963,0.5092592592592593
p_964,0.4444444444444444
p_965,0.6111111111111112
p_966,0.37037037037037035
p_967,0.4444444444444444
p_968,0.3888888888888889
p_969,0.5277777777777778
p_970,0.49074074074074076
p_971,0.4537037037037037
p_972,0.4444444444444444
p_973,0.37037037037037035
p_974,0.3611111111111111
p_975,0.49074074074074076
p_976,0.35185185185185186
p_977,0.5092592592592593
p_978,0.48148148148148145
p_979,0.42592592592592593
p_980,0.5092592592592593
p_981,0.49074074074074076
p_982,0.4351851851851852
p_983,0.4074074074074074
p_984,0.4722222222222222
p_985,0.4537037037037037
p_986,0.4444444444444444
p_987,0.35185185185185186
p_988,0.5833333333333334
p_989,0.5092592592592593
p_990,0.37962962962962965
p_991,0.42592592592592593
p_992,0.35185185185185186
p_993,0.5
p_994,0.49074074074074076
p_995,0.3611111111111111
p_996,0.4722222222222222
p_997,0.5092592592592593
p_998,0.3611111111111111
p_999,0.3888888888888889
p_1000,0.4722222222222222
p_1001,0.5185185185185185
p_1002,0.3888888888888889
p_1003,0.3888888888888889
p_1004,0.28703703703703703
p_1005,0.3148148148148148
p_1006,0.46296296296296297
p_1007,0.5462962962962963
p_1008,0.4351851851851852
p_1009,0.5277777777777778
p_1010,0.4537037037037037
p_1011,0.4444444444444444
p_1012,0.42592592592592593
p_1013,0.5648148148148148
p_1014,0.5648148148148148
p_1015,0.5092592592592593
p_1016,0.4166666666666667
p_1017,0.4351851851851852
p_1018,0.5740740740740741
p_1019,0.4444444444444444
p_1020,0.32407407407407407
p_1021,0.5
p_1022,0.4074074074074074
p_1023,0.4166666666666667
p_1024,0.35185185185185186
p_1025,0.5740740740740741
p_1026,0.4444444444444444
p_1027,0.5
p_1028,0.48148148148148145
p_1029,0.5
p_1030,0.4166666666666667
p_1031,0.35185185185185186
p_1032,0.4351851851851852
p_1033,0.5833333333333334
p_1034,0.6481481481481481
p_1035,0.5370370370370371
p_1036,0.4444444444444444
p_1037,0.4074074074074074
p_1038,0.48148148148148145
p_1039,0.6574074074074074
p_1040,0.3888888888888889
p_1041,0.49074074074074076
p_1042,0.6018518518518519
p_1043,0.32407407407407407
p_1044,0.5092592592592593
p_1045,0.39814814814814814
p_1046,0.4444444444444444
p_1047,0.4166666666666667
p_1048,0.4444444444444444
p_1049,0.4351851851851852
p_1050,0.4166666666666667
p_1051,0.4074074074074074
p_1052,0.5462962962962963
p_1053,0.46296296296296297
p_1054,0.4537037037037037
p_1055,0.4074074074074074
p_1056,0.42592592592592593
p_1057,0.5185185185185185
p_1058,0.5092592592592593
p_1059,0.3055555555555556
p_1060,0.48148148148148145
p_1061,0.5
p_1062,0.4166666666666667
p_1063,0.5092592592592593
p_1064,0.2777777777777778
p_1065,0.6111111111111112
p_1066,0.6111111111111112
p_1067,0.46296296296296297
p_1068,0.3888888888888889
p_1069,0.5925925925925926
p_1070,0.3888888888888889
p_1071,0.42592592592592593
p_1072,0.3611111111111111
p_1073,0.49074074074074076
p_1074,0.4722222222222222
p_1075,0.4537037037037037
p_1076,0.3333333333333333
p_1077,0.46296296296296297
p_1078,0.37037037037037035
p_1079,0.42592592592592593
p_1080,0.4351851851851852
p_1081,0.39814814814814814
p_1082,0.4166666666666667
p_1083,0.49074074074074076
p_1084,0.3611111111111111
p_1085,0.3333333333333333
